variable,data,correlation_true,correlation_pred,mutual_info,unpriv_prob_pos,priv_prob_pos,unbalance,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,kurtosis_var,skew_min,skew_max,skew_mean,skew_std,skew_var,class_entropy,unpriv_prob_neg,priv_prob_neg,pos_prob,neg_prob
labNull,health,-0.0567695298653434,-0.0147630438123081,0.004617111905914,0.0545108307545822,0.0587064676616915,0.975696742987638,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8694252133311866,0.0625,0.2088256178594858,2,0,0,0.0,0.0,0,-1.9510597903484763,6086.426776840131,463.2399836263993,1044.0834308844203,-1.4316791415081,-0.2226400073276017,77.67513181747667,12.256250136903088,15.527340540444913,0.7541763562161669,6.34169661933246,0.9454891692454178,0.9412935323383084,-0.0041956369071093,0.0041956369071093
drugNull,health,-0.0686803202569113,-0.0177894520413614,0.0040460823962757,0.0602015113350125,0.0481927710843373,1.0775550054805856,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0004830140074062,0.8694252133311866,0.0625,0.2088256178594858,2,0,0,0.0,0.0,0,-1.9510597903484763,6086.426776840131,463.2399836263993,1044.0834308844203,-1.6643594798408952,-0.2226400073276017,77.67513181747667,12.256250136903088,15.527340540444913,0.5798073500641054,6.34169661933246,0.9397984886649876,0.9518072289156628,0.0120087402506752,-0.0120087402506752
ClaimsTruncated,health,0.1397398057199372,0.1113247335250486,0.0124981362909752,0.0568009438732513,0.0575539568345323,0.9994069756282264,0.0,1.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0003220093382708,0.8662051199484785,0.0625,0.2080003067576912,2,0,0,0.0,0.0,0,-1.96700191064714,3757.578889385832,325.5236169312945,699.8947214025908,17.403556167554992,-0.1833891656452086,56.542751026698994,10.549237525779068,12.661582142008172,4.4043106342952285,6.318130711052021,0.9431990561267488,0.9424460431654677,-0.000753012961281,0.000753012961281
age_05,health,-0.0293835888375604,-0.0174075427450184,0.0036214885781982,0.0553011623811201,0.073170731707317,0.9730184689777254,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0003220093382708,0.8662051199484785,0.0625,0.2080003067576912,2,0,0,0.0,0.0,0,-1.96700191064714,3757.578889385832,325.5236169312945,699.8947214025908,6.7531802639092575,-0.1833891656452086,56.542751026698994,10.549237525779068,12.661582142008172,2.9582098945807083,6.318130711052021,0.9446988376188798,0.926829268292683,-0.0178695693261968,0.0178695693261968
age_15,health,-0.0413527568411302,-0.0186647724862994,0.0035935240767295,0.0556546557260078,0.0677685950413223,0.9792381493321098,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0003220093382708,0.8662051199484785,0.0625,0.2080003067576912,2,0,0,0.0,0.0,0,-1.96700191064714,3757.578889385832,325.5236169312945,699.8947214025908,5.379331171776235,-0.1833891656452086,56.542751026698994,10.549237525779068,12.661582142008172,2.7161736101586302,6.318130711052021,0.9443453442739922,0.9322314049586776,-0.0121139393153144,0.0121139393153144
age_25,health,0.017579953185353,-0.0017650034496862,0.0013821251929362,0.0560204953031596,0.0702247191011236,0.9856750604190506,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0003220093382708,0.8662051199484785,0.0625,0.2080003067576912,2,0,0,0.0,0.0,0,-1.96700191064714,3757.578889385832,325.5236169312945,699.8947214025908,12.518473210571832,-0.1833891656452086,56.542751026698994,10.549237525779068,12.661582142008172,3.809782441136873,6.318130711052021,0.9439795046968404,0.9297752808988764,-0.014204223797964,0.014204223797964
age_35,health,-0.0331527895612652,-0.0013207011476572,0.0028617049155003,0.0586219336219336,0.0419790104947526,1.0314471097049,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0003220093382708,0.8662051199484785,0.0625,0.2080003067576912,2,0,0,0.0,0.0,0,-1.96700191064714,3757.578889385832,325.5236169312945,699.8947214025908,4.436691030654923,-0.1833891656452086,56.542751026698994,10.549237525779068,12.661582142008172,2.536781913831905,6.318130711052021,0.9413780663780664,0.9580209895052474,0.016642923127181,-0.0166429231271809
age_45,health,-0.07705946017377,0.0014717712732546,0.0045784099999319,0.0601686972820993,0.0365296803652968,1.0586622629436802,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0003220093382708,0.8662051199484785,0.0625,0.2080003067576912,2,0,0,0.0,0.0,0,-1.96700191064714,3757.578889385832,325.5236169312945,699.8947214025908,2.257163868893885,-0.1833891656452086,56.542751026698994,10.549237525779068,12.661582142008172,2.0631134590029507,6.318130711052021,0.9398313027179008,0.9634703196347032,0.0236390169168025,-0.0236390169168024
age_55,health,-0.0442856020651864,-0.0114054249527043,0.0023196909656348,0.0583106267029972,0.0453257790368272,1.0259696953323405,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0003220093382708,0.8662051199484785,0.0625,0.2080003067576912,2,0,0,0.0,0.0,0,-1.96700191064714,3757.578889385832,325.5236169312945,699.8947214025908,3.92982623442068,-0.1833891656452086,56.542751026698994,10.549237525779068,12.661582142008172,2.434863630127263,6.318130711052021,0.9416893732970028,0.9546742209631728,0.01298484766617,-0.01298484766617
age_65,health,-0.0013013647754956,-0.0209276060226488,0.0022224624082233,0.0563174254891205,0.0606469002695417,0.9908995176003612,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0003220093382708,0.8662051199484785,0.0625,0.2080003067576912,2,0,0,0.0,0.0,0,-1.96700191064714,3757.578889385832,325.5236169312945,699.8947214025908,3.510084679620069,-0.1833891656452086,56.542751026698994,10.549237525779068,12.661582142008172,2.3471162099954093,6.318130711052021,0.9436825745108794,0.9393530997304584,-0.0043294747804212,0.0043294747804211
age_75,health,0.0668872559729093,0.0284742475799109,0.0043368795767906,0.0572033898305084,0.0549558390578999,1.0064879723435924,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0003220093382708,0.8662051199484785,0.0625,0.2080003067576912,2,0,0,0.0,0.0,0,-1.96700191064714,3757.578889385832,325.5236169312945,699.8947214025908,1.2934617510926838,-0.1833891656452086,56.542751026698994,10.549237525779068,12.661582142008172,1.8146749979032764,6.318130711052021,0.9427966101694916,0.9450441609421,0.0022475507726084,-0.0022475507726085
age_85,health,0.1016425608239498,0.0155883505664283,0.0071015417688357,0.0563306592256714,0.0628930817610062,0.9911323638828478,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0003220093382708,0.8662051199484785,0.0625,0.2080003067576912,2,0,0,0.0,0.0,0,-1.96700191064714,3757.578889385832,325.5236169312945,699.8947214025908,8.111646827805169,-0.1833891656452086,56.542751026698994,10.549237525779068,12.661582142008172,3.179470853042868,6.318130711052021,0.9436693407743286,0.9371069182389938,-0.0065624225353348,0.0065624225353347
age_MISS,health,0.0854420502857251,0.0340449337556796,0.0050588648779099,0.0548403277043972,0.108695652173913,0.9649101285326102,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0003220093382708,0.8662051199484785,0.0625,0.2080003067576912,2,0,0,0.0,0.0,0,-1.96700191064714,3757.578889385832,325.5236169312945,699.8947214025908,22.06152484620631,-0.1833891656452086,56.542751026698994,10.549237525779068,12.661582142008172,4.904530653643393,6.318130711052021,0.9451596722956028,0.891304347826087,-0.0538553244695158,0.0538553244695158
sexMALE,health,-0.0374934235325117,-0.0176252120461133,0.0012648342128058,0.0622602537621717,0.0503189227498228,1.0954629918324326,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0003220093382708,0.8662051199484785,0.0625,0.2080003067576912,2,0,0,0.0,0.0,0,-1.96700191064714,3757.578889385832,325.5236169312945,699.8947214025908,-1.96700191064714,-0.1833891656452086,56.542751026698994,10.549237525779068,12.661582142008172,0.1833891656452086,6.318130711052021,0.9377397462378284,0.9496810772501773,0.0119413310123489,-0.0119413310123488
sexFEMALE,health,0.0374934235325117,0.0176252120461133,0.0012648342128058,0.0503189227498228,0.0622602537621717,0.8853564566548145,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0003220093382708,0.8662051199484785,0.0625,0.2080003067576912,2,0,0,0.0,0.0,0,-1.96700191064714,3757.578889385832,325.5236169312945,699.8947214025908,-1.96700191064714,-0.1833891656452086,56.542751026698994,10.549237525779068,12.661582142008172,-0.1833891656452086,6.318130711052021,0.9496810772501773,0.9377397462378284,-0.0119413310123489,0.0119413310123488
pcg45,health,-0.0068569809103012,-0.0010197077681311,4.625935086092136e-05,0.0568529553873409,0.0,1.0003221130616846,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0003220093382708,0.8662051199484785,0.0625,0.2080003067576912,2,0,0,0.0,0.0,0,-1.96700191064714,3757.578889385832,325.5236169312945,699.8947214025908,3102.99871139212,-0.1833891656452086,56.542751026698994,10.549237525779068,12.661582142008172,55.71354877300767,6.318130711052021,0.9431470446126592,1.0,0.0568529553873409,-0.0568529553873409
labNull,health,-0.0600347163509039,-0.0262372917138039,0.0060046382746702,0.0544728809579713,0.0619877049180327,0.9584449394616432,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0003220093382708,0.8662051199484785,0.0625,0.2080003067576912,2,0,0,0.0,0.0,0,-1.96700191064714,3757.578889385832,325.5236169312945,699.8947214025908,-1.3599403602633744,-0.1833891656452086,56.542751026698994,10.549237525779068,12.661582142008172,0.8003109751599973,6.318130711052021,0.9455271190420288,0.9380122950819672,-0.0075148239600614,0.0075148239600614
drugNull,health,-0.0717470025058964,-0.0310111045660872,0.0055513957682842,0.0598484848484848,0.0515326521545979,1.0530281569233413,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0003220093382708,0.8662051199484785,0.0625,0.2080003067576912,2,0,0,0.0,0.0,0,-1.96700191064714,3757.578889385832,325.5236169312945,699.8947214025908,-1.6727279403319342,-0.1833891656452086,56.542751026698994,10.549237525779068,12.661582142008172,0.5725476376860583,6.318130711052021,0.9401515151515152,0.948467347845402,0.0083158326938868,-0.0083158326938869
ClaimsTruncated,health,0.1719298897501438,0.1742990095043336,0.0152245264315659,0.0578358208955223,0.0888888888888888,0.9734912834202968,0.0,1.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0001610046691354,0.8740943487361134,0.0625,0.2100584764975681,2,0,0,0.0,0.0,0,-1.9556221795116124,5916.9563628273145,348.88068545644023,823.297296981211,14.78375082376094,-0.2121500714864121,76.18628464734458,10.716319298602215,13.42507444774498,4.096216598447999,6.286414026999978,0.9421641791044776,0.9111111111111112,-0.0310530679933664,0.0310530679933664
age_05,health,-0.0314221172196148,-0.0207567058746362,0.0022026530326677,0.0589067751636299,0.064516129032258,0.9915175624425624,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0001610046691354,0.8740943487361134,0.0625,0.2100584764975681,2,0,0,0.0,0.0,0,-1.9556221795116124,5916.9563628273145,348.88068545644023,823.297296981211,6.235517501348365,-0.2121500714864121,76.18628464734458,10.716319298602215,13.42507444774498,2.869409296368606,6.286414026999978,0.94109322483637,0.935483870967742,-0.005609353868628,0.0056093538686281
age_15,health,-0.050986253832064,-0.0213641415075068,0.0032274289536236,0.0599324204161479,0.0544217687074829,1.0087812010967343,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0001610046691354,0.8740943487361134,0.0625,0.2100584764975681,2,0,0,0.0,0.0,0,-1.9556221795116124,5916.9563628273145,348.88068545644023,823.297296981211,5.673027446773535,-0.2121500714864121,76.18628464734458,10.716319298602215,13.42507444774498,2.7696932650695096,6.286414026999978,0.940067579583852,0.9455782312925172,0.005510651708665,-0.0055106517086649
age_25,health,0.0132609504742111,-0.0173797355091972,0.0021300811036147,0.0600791874677225,0.0497512437810945,1.0112515809268954,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0001610046691354,0.8740943487361134,0.0625,0.2100584764975681,2,0,0,0.0,0.0,0,-1.9556221795116124,5916.9563628273145,348.88068545644023,823.297296981211,10.528891682928364,-0.2121500714864121,76.18628464734458,10.716319298602215,13.42507444774498,3.539138508876945,6.286414026999978,0.9399208125322775,0.9502487562189056,0.0103279436866279,-0.0103279436866279
age_35,health,-0.0082712684733366,-0.0130793680667469,0.002261226902129,0.0592632140950347,0.0608108108108108,0.9975171348082942,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0001610046691354,0.8740943487361134,0.0625,0.2100584764975681,2,0,0,0.0,0.0,0,-1.9556221795116124,5916.9563628273145,348.88068545644023,823.297296981211,5.602385786488156,-0.2121500714864121,76.18628464734458,10.716319298602215,13.42507444774498,2.75691528153505,6.286414026999978,0.9407367859049652,0.9391891891891893,-0.0015475967157761,0.001547596715776
age_45,health,-0.0591831287047543,-0.0198909798645213,0.0031276376273579,0.0613738738738738,0.0475651189127972,1.0330437144461533,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0001610046691354,0.8740943487361134,0.0625,0.2100584764975681,2,0,0,0.0,0.0,0,-1.9556221795116124,5916.9563628273145,348.88068545644023,823.297296981211,2.202441803136103,-0.2121500714864121,76.18628464734458,10.716319298602215,13.42507444774498,2.0498128451101185,6.286414026999978,0.9386261261261262,0.9524348810872028,0.0138087549610766,-0.0138087549610765
age_55,health,-0.0468787746154118,-0.0089755649450834,0.0029241622010465,0.0624201496623471,0.0368852459016393,1.0506546058342494,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0001610046691354,0.8740943487361134,0.0625,0.2100584764975681,2,0,0,0.0,0.0,0,-1.9556221795116124,5916.9563628273145,348.88068545644023,823.297296981211,3.622455075843346,-0.2121500714864121,76.18628464734458,10.716319298602215,13.42507444774498,2.370925708479219,6.286414026999978,0.9375798503376528,0.9631147540983608,0.0255349037607078,-0.0255349037607077
age_65,health,-0.0138173273597853,-0.0088368325896045,0.0011549463067001,0.0605397520058351,0.0508940852819807,1.0190037932472689,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0001610046691354,0.8740943487361134,0.0625,0.2100584764975681,2,0,0,0.0,0.0,0,-1.9556221795116124,5916.9563628273145,348.88068545644023,823.297296981211,3.679823766170971,-0.2121500714864121,76.18628464734458,10.716319298602215,13.42507444774498,2.382989494773392,6.286414026999978,0.9394602479941648,0.9491059147180192,0.0096456667238543,-0.0096456667238543
age_75,health,0.0619377394762626,0.0160876038722835,0.0052769741125663,0.0574912891986062,0.0688995215311004,0.9676921333673266,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0001610046691354,0.8740943487361134,0.0625,0.2100584764975681,2,0,0,0.0,0.0,0,-1.9556221795116124,5916.9563628273145,348.88068545644023,823.297296981211,1.147714436738358,-0.2121500714864121,76.18628464734458,10.716319298602215,13.42507444774498,1.774075806063431,6.286414026999978,0.9425087108013938,0.9311004784688997,-0.0114082323324942,0.0114082323324941
age_85,health,0.1107213403741724,0.0465272602951203,0.0068950020680273,0.0561836841189772,0.0995670995670995,0.945682553016172,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0001610046691354,0.8740943487361134,0.0625,0.2100584764975681,2,0,0,0.0,0.0,0,-1.9556221795116124,5916.9563628273145,348.88068545644023,823.297296981211,8.53191746301881,-0.2121500714864121,76.18628464734458,10.716319298602215,13.42507444774498,3.244868288465129,6.286414026999978,0.9438163158810228,0.9004329004329005,-0.0433834154481223,0.0433834154481223
age_MISS,health,0.0596863151014448,0.079512520246443,0.0030421366749871,0.0581065286358323,0.0945945945945946,0.9780478302361918,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0001610046691354,0.8740943487361134,0.0625,0.2100584764975681,2,0,0,0.0,0.0,0,-1.9556221795116124,5916.9563628273145,348.88068545644023,823.297296981211,23.0340500767413,-0.2121500714864121,76.18628464734458,10.716319298602215,13.42507444774498,5.002662591144891,6.286414026999978,0.9418934713641676,0.9054054054054054,-0.0364880659587623,0.0364880659587623
sexMALE,health,-0.0589686953416722,-0.0348100701485506,0.0041317468130372,0.0623361491406932,0.0557955363570914,1.049240710874921,0.0,0.0,0.0,6211,8.734077192559303,16,140,4.941642422609304,0,0,0,0,0,0,140,0,1.0,0.0,0.0225406536789566,-3.79243476995,44.364285714285714,3.79243476995,0.0001610046691354,0.8740943487361134,0.0625,0.2100584764975681,2,0,0,0.0,0.0,0,-1.9556221795116124,5916.9563628273145,348.88068545644023,823.297296981211,-1.9556221795116124,-0.2121500714864121,76.18628464734458,10.716319298602215,13.42507444774498,0.2121500714864126,6.286414026999978,0.9376638508593068,0.9442044636429086,0.0065406127836018,-0.0065406127836017
